,Unnamed: 0,access,bridge,geometry,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,tunnel,u,v,width,poi,crime,sociability,safety,trees,greenness,crime_1,poi_1,trees_1,length_1og,crime_std,poi_std,greenness_std
609,609,,,"LINESTRING (699611.247557896 5711815.062808009, 699617.6547254773 5711817.475192329, 699620.3799090229 5711819.364094907)",footway,,0,,10.133,,,False,95779562,,,,1110129859,1110129857,,0,0,0.0,0.0,3,0.2960623704727129,0.0,0.0,1.3862943611198906,2.4099136707465703,0.0,0.0,0.248791211087998
610,610,,,"LINESTRING (699611.247557896 5711815.062808009, 699615.7669665103 5711808.603922488, 699623.1579264405 5711796.077871112, 699634.274251938 5711775.736593867)",footway,,0,,45.551,,,False,154268144,,,,1110129859,1110129834,,0,0,0.0,0.0,8,0.1756273188294439,0.0,0.0,2.1972245773362196,3.8405484857694567,0.0,0.0,0.24743564242500943
611,611,,,"LINESTRING (697923.5757344039 5711613.278117597, 697905.5150126541 5711672.380640037)",service,,0,1,61.75,,Devonshire Close,False,26998177,,alley,,295930316,2440662125,,0,0,0.0,0.0,3,0.048582995951417005,0.0,0.0,1.3862943611198906,4.139158578011894,0.0,0.0,0.14485198608905275
612,612,,,"LINESTRING (699592.1949893222 5711805.649808969, 699586.7893867999 5711802.675549712, 699582.4202973597 5711800.900158875)",footway,,0,,10.855,,,False,95779562,,,,1110129865,107858,,0,0,0.0,0.0,5,0.4606172270842929,0.0,0.0,1.791759469228055,2.4727497195173687,0.0,0.0,0.31338673509299303
613,613,,,"LINESTRING (699592.1949893222 5711805.649808969, 699596.5000964731 5711804.460667991, 699599.1527033143 5711802.015021819, 699608.9952359167 5711807.335281353, 699609.1285478822 5711812.774615639, 699611.247557896 5711815.062808009)",footway,,0,,27.761999999999997,,,False,95779562,,,,1110129865,1110129859,,0,0,0.0,0.0,11,0.3962250558317124,0.0,0.0,2.4849066497880004,3.3590550714641876,0.0,0.0,0.31994403450327635
614,614,,,"LINESTRING (699592.1949893222 5711805.649808969, 699598.7144632833 5711792.142927049, 699608.0740477588 5711776.899318537, 699614.3586292012 5711765.833004314)",footway,,0,,45.55799999999999,,,False,154268145,,,,1110129865,1110129836,,0,0,0.0,0.0,12,0.2634005004609509,0.0,0.0,2.5649493574615367,3.8406988471741155,0.0,0.0,0.28883485647553586
615,615,no,,"LINESTRING (698594.3411650399 5711720.82298977, 698595.6406577285 5711719.036538146, 698601.5214725286 5711711.483189886, 698633.2130837839 5711670.476648224)",unclassified,,0,,63.511,,Northcourt,False,66678980,,,,806521328,806521329,,0,3,0.0,0.047235911889279024,1,0.01574530396309301,1.3862943611198906,0.0,0.6931471805599453,4.1668357518966435,0.07261102387678685,0.0,0.0719449213338508
616,616,,,"LINESTRING (698594.3411650399 5711720.82298977, 698571.5810128388 5711702.616707307, 698563.1611582045 5711695.884363603)",tertiary,,0,,39.833,20 mph,Howland Street,False,"[667569297, 667569298]",,,,806521328,195074,,0,0,0.0,0.0,2,0.050209625185148,0.0,0.0,1.0986122886681098,3.709490578018046,0.0,0.0,0.12808882538643554
617,617,,,"LINESTRING (698594.3411650399 5711720.82298977, 698624.495932508 5711743.906634933, 698630.4848948398 5711748.495018828)",tertiary,,0,,45.412,20 mph,Howland Street,False,"[667569298, 587318293]",,,,806521328,823599,,0,0,0.0,0.0,7,0.1541442790451863,0.0,0.0,2.0794415416798357,3.837558046485299,0.0,0.0,0.2343542430498291
618,618,no,,"LINESTRING (698633.2130837839 5711670.476648224, 698601.5214725286 5711711.483189886, 698595.6406577285 5711719.036538146, 698594.3411650399 5711720.82298977)",unclassified,,0,,63.511,,Northcourt,False,66678980,,,,806521329,806521328,,0,3,0.0,0.047235911889279024,1,0.01574530396309301,1.3862943611198906,0.0,0.6931471805599453,4.1668357518966435,0.07261102387678685,0.0,0.0719449213338508
619,619,,,"LINESTRING (699643.7953686211 5711781.63444915, 699620.3799090229 5711819.364094907)",residential,,0,,44.348,20 mph,Queen Square,False,26789063,,,,1110129871,1110129857,,0,0,0.0,0.0,6,0.1352935870839722,0.0,0.0,1.9459101490553132,3.8143660741553522,0.0,0.0,0.22063859075949435
620,620,,,"LINESTRING (699643.7953686211 5711781.63444915, 699673.3493030531 5711733.033327746, 699676.5579179868 5711727.75892987)",residential,,0,,62.975,20 mph,Queen Square,False,26789063,,,,1110129871,108905,,0,0,0.0,0.0,4,0.06351726875744343,0.0,0.0,1.6094379124341003,4.158492382045853,0.0,0.0,0.16738609591397322
621,621,,,"LINESTRING (699643.7953686211 5711781.63444915, 699638.7440033641 5711778.484772745, 699634.274251938 5711775.736593867)",footway,,0,,11.17,,,False,95779563,,,,1110129871,1110129834,,0,0,0.0,0.0,1,0.08952551477170992,0.0,0.0,0.6931471805599453,2.498973906999436,0.0,0.0,0.11996230514516884
622,622,,,"LINESTRING (699605.3202782507 5711761.435214843, 699582.4202973597 5711800.900158875)",residential,,0,,45.571999999999996,20 mph,Queen Square,False,26789063,,,,1110129873,107858,,0,0,0.0,0.0,7,0.15360308961643113,0.0,0.0,2.0794415416798357,3.8409995021747694,0.0,0.0,0.23414426652089734
623,623,,,"LINESTRING (699605.3202782507 5711761.435214843, 699620.4629106754 5711735.339415221, 699634.335731304 5711712.211385084, 699636.6329864544 5711708.382113451)",residential,,0,,61.53,20 mph,Queen Square,False,26789063,,,,1110129873,11767208,,2,0,0.032504469364537616,0.0,10,0.16252234682268812,0.0,1.0986122886681098,2.3978952727983707,4.1356464415792065,0.0,0.09040329094031814,0.25076554857540384
624,624,,,"LINESTRING (699605.3202782507 5711761.435214843, 699609.0382860827 5711763.162734824, 699614.3586292012 5711765.833004314)",footway,,0,,10.024,,,False,95779563,,,,1110129873,1110129836,,0,0,0.0,0.0,2,0.19952114924181968,0.0,0.0,1.0986122886681098,2.4000747142713026,0.0,0.0,0.19797062487058537
625,625,,,"LINESTRING (699225.1869046511 5712078.794737775, 699235.2392855214 5712086.193709465)",tertiary,,0,1,12.450999999999999,20 mph,Tavistock Square,False,3241842,,,,3113617920,1953893735,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5990534527264444,0.0,0.0,0.0
626,626,,,"LINESTRING (699225.1869046511 5712078.794737775, 699227.1352566822 5712076.232174347)",footway,,0,,3.214,,,False,306452429,,,,3113617920,5610049476,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.4384123153819974,0.0,0.0,0.0
627,627,,,"LINESTRING (699225.1869046511 5712078.794737775, 699221.8921083751 5712083.097217152)",footway,,0,,5.4110000000000005,,,False,306452429,,,,3113617920,1520096177,,0,0,0.0,0.0,3,0.5544261689151728,0.0,0.0,1.3862943611198906,1.8580152650051203,0.0,0.0,0.32269128895499677
628,628,,,"LINESTRING (699225.1869046511 5712078.794737775, 699221.951481718 5712075.572032208, 699180.1149175869 5712043.885867428)",tertiary,,0,1,56.912,20 mph,Tavistock Square,False,3241842,,,,3113617920,2453162761,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.05892461699084,0.0,0.0,0.0
629,629,,,"LINESTRING (699772.5706952733 5711316.476292647, 699726.0112031162 5711302.839755637)",primary,,0,2,48.365,20 mph,High Holborn,False,49934748,A40,,,2117470723,25472758,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.899241671063413,0.0,0.0,0.0
630,630,,,"LINESTRING (699772.5706952733 5711316.476292647, 699771.646537025 5711321.773781314)",footway,,0,,5.374,,,False,634363139,,,,2117470723,5986763694,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.8522272159951447,0.0,0.0,0.0
631,631,,,"LINESTRING (699611.5553129335 5712656.067732841, 699616.3446105395 5712649.441339776)",service,,0,,8.164,,,False,653186610,,,,6121753122,6121753126,,1,0,0.12248897599216073,0.0,2,0.24497795198432146,0.0,0.6931471805599453,1.0986122886681098,2.215282764591249,0.0,0.10648280522330646,0.21448471432858018
632,632,,,"LINESTRING (699529.1855385199 5712499.892411472, 699528.3324592819 5712502.509084169)",residential,,0,,2.75,20 mph,Whidborne Street,False,4256185,,,,6121753123,25501636,,2,0,0.7272727272727273,0.0,2,0.7272727272727273,0.0,1.0986122886681098,1.0986122886681098,1.3217558399823195,0.0,0.28286317122637233,0.359479622898233
633,633,,,"LINESTRING (699616.3446105395 5712649.441339776, 699611.3263953222 5712645.825246925)",residential,,0,,6.17,20 mph,St Chad's Street,False,562623746,,,,6121753126,5423730792,,0,0,0.0,0.0,2,0.3241491085899514,0.0,0.0,1.0986122886681098,1.969905654611529,0.0,0.0,0.2412015467888391
634,634,,,"LINESTRING (699616.3446105395 5712649.441339776, 699637.1280465161 5712664.379154229)",residential,,0,,25.531999999999996,20 mph,St Chad's Street,False,562623746,,,,6121753126,16353508,,0,51,0.0,1.997493341688861,4,0.15666614444618518,3.9512437185814275,0.0,1.6094379124341003,3.2783515516633095,0.2630460479454913,0.0,0.2123243324424719
635,635,,,"LINESTRING (699616.3446105395 5712649.441339776, 699611.5553129335 5712656.067732841)",service,,0,,8.164,,,False,653186610,,,,6121753126,6121753122,,1,0,0.12248897599216073,0.0,2,0.24497795198432146,0.0,0.6931471805599453,1.0986122886681098,2.215282764591249,0.0,0.10648280522330646,0.21448471432858018
636,636,,,"LINESTRING (699319.3675063989 5711973.000237514, 699309.2036985373 5711986.820782678)",primary,,0,,17.13,20 mph,Woburn Place,False,2876904,A4200,,,2624195128,107881,,0,88,0.0,5.137186223000584,1,0.05837711617046117,4.48863636973214,0.0,0.6931471805599453,2.8975680247667595,0.3380915133523016,0.0,0.1034600975089833
637,637,,,"LINESTRING (699319.3675063989 5711973.000237514, 699328.2896014587 5711961.435943983, 699352.3049549856 5711930.287445788, 699359.2592771656 5711921.073385134, 699376.0716628197 5711899.46333365, 699378.7678094801 5711895.90575353, 699381.4287877128 5711892.536094151)",primary,,0,,101.464,20 mph,Woburn Place,False,2876904,A4200,,,2624195128,4360487609,,0,88,0.0,0.8673026886383348,8,0.07884569896712135,4.48863636973214,0.0,2.1972245773362196,4.629511517374249,0.21160832084726378,0.0,0.2052675705145981
638,638,,,"LINESTRING (699319.3675063989 5711973.000237514, 699334.4209040856 5711983.947656, 699342.085074488 5711982.121966953)",service,,0,,26.421999999999997,,,False,256785339,,,,2624195128,2624195135,,0,88,0.0,3.330557868442964,2,0.07569449701006736,4.48863636973214,0.0,1.0986122886681098,3.3113456109344632,0.2958444311278572,0.0,0.14348979138613546
639,639,,,"LINESTRING (699334.032284396 5712008.686365229, 699323.0993672842 5712001.59779811)",residential,,0,2,12.995999999999999,20 mph,Coram Street,False,3097584,,,,2624195131,1230374638,,0,71,0.0,5.46321945213912,4,0.3077870113881194,4.276666119016055,0.0,1.6094379124341003,2.6387715745054416,0.35371789736979287,0.0,0.2637870634365584
640,640,,,"LINESTRING (699334.032284396 5712008.686365229, 699381.5689472165 5712028.237581253)",residential,,0,2,51.248999999999995,20 mph,Coram Street,False,3097584,,,,2624195131,12689155,,0,96,0.0,1.8732072820933088,4,0.07805030342055454,4.574710978503383,0.0,1.6094379124341003,3.956020751905791,0.2523821211654183,0.0,0.1759530215768773
641,641,,,"LINESTRING (699334.032284396 5712008.686365229, 699340.9493544095 5711991.932161051, 699343.9828201201 5711990.748525755)",service,,0,,21.355,,,False,256785338,,,,2624195131,2624195134,,0,71,0.0,3.324748302505268,2,0.09365488176071178,4.276666119016055,0.0,1.0986122886681098,3.107050009685944,0.30040737357413416,0.0,0.15292457135841475
642,642,,,"LINESTRING (699343.9828201201 5711990.748525755, 699340.9493544095 5711991.932161051, 699334.032284396 5712008.686365229)",service,,0,,21.355,,,False,256785338,,,,2624195134,2624195131,,0,71,0.0,3.324748302505268,2,0.09365488176071178,4.276666119016055,0.0,1.0986122886681098,3.107050009685944,0.30040737357413416,0.0,0.15292457135841475
643,643,,,"LINESTRING (699342.085074488 5711982.121966953, 699334.4209040856 5711983.947656, 699319.3675063989 5711973.000237514)",service,,0,,26.421999999999997,,,False,256785339,,,,2624195135,2624195128,,0,88,0.0,3.330557868442964,2,0.07569449701006736,4.48863636973214,0.0,1.0986122886681098,3.3113456109344632,0.2958444311278572,0.0,0.14348979138613546
644,644,,,"LINESTRING (699378.1734839821 5711875.14828503, 699388.5775253794 5711882.973376)",primary,,0,2,12.987,20 mph,Russell Square,False,166364166,A4200,,,2624195136,11863161,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.6381283267971667,0.0,0.0,0.0
645,645,,,"LINESTRING (699378.1734839821 5711875.14828503, 699375.7915478476 5711873.362089253, 699372.202174803 5711870.65987985, 699341.8463615597 5711848.721714439)",primary,,0,2,44.813,20 mph,Russell Square,False,166364166,A4200,,,2624195136,257810129,,0,0,0.0,0.0,1,0.022314953250172943,0.0,0.0,0.6931471805599453,3.8245678936391543,0.0,0.0,0.07838340924209133
646,646,,,"LINESTRING (699378.1734839821 5711875.14828503, 699382.6091403458 5711869.22042142, 699386.7716417655 5711869.005419608)",footway,,0,,11.548,,,False,"[438313904, 438313903]",,,,2624195136,2307125032,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5295612903284317,0.0,0.0,0.0
647,647,,,"LINESTRING (699378.1734839821 5711875.14828503, 699374.6354054778 5711880.331950557, 699375.8737986028 5711882.050931403, 699376.5429593764 5711883.936842199, 699376.4234519914 5711886.270578673, 699375.0343616548 5711888.209220483, 699381.4287877128 5711892.536094151)",footway,,0,,22.798,,,False,"[438313901, 438313902, 438313903]",,,,2624195136,4360487609,,0,0,0.0,0.0,1,0.04386349679796473,0.0,0.0,0.6931471805599453,3.169601543532962,0.0,0.0,0.09458055413713977
648,648,,,"LINESTRING (698936.1280291652 5711239.19321957, 698910.8973839049 5711253.314680599, 698897.5574919001 5711266.454772475)",residential,,0,,47.53,,Gresse Street,False,4256032,,,,565545547,25500123,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.882182163417125,0.0,0.0,0.0
649,649,,,"LINESTRING (698936.1280291652 5711239.19321957, 698932.1424927154 5711236.832165233, 698909.3928911206 5711224.526582473, 698926.1482562189 5711195.685993282)",footway,,0,,63.727,,Evelyn Yard,False,33437335,,,,565545547,380494797,,2,0,0.03138387182826745,0.0,0,0.0,0.0,1.0986122886681098,0.0,4.170178425121582,0.0,0.08965468868960348,0.0
650,650,,,"LINESTRING (698936.1280291652 5711239.19321957, 698961.8665550062 5711226.828900787, 698990.5542451458 5711268.586706929)",service,,0,,79.06,,,False,33437336,,,,565545547,380494808,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.382776353564427,0.0,0.0,0.0
651,651,,,"LINESTRING (699561.4058513556 5712798.754708378, 699560.8165265213 5712806.671089666)",footway,,0,,7.933,,,False,430611390,,,,4298771019,4298771020,,1,0,0.12605571662674905,0.0,0,0.0,0.0,0.6931471805599453,0.0,2.189752284719702,0.0,0.10772429593181712,0.0
652,652,,,"LINESTRING (699561.4058513556 5712798.754708378, 699558.5904716721 5712798.465756077, 699552.348527167 5712798.06424493)",footway,,0,,9.055,,,False,430611389,,,,4298771019,1270410294,,1,0,0.11043622308117064,0.0,0,0.0,0.0,0.6931471805599453,0.0,2.3080700232246154,0.0,0.10220206525924873,0.0
653,653,,,"LINESTRING (699561.4058513556 5712798.754708378, 699561.3266155615 5712796.179302943, 699561.7015631613 5712793.710853302, 699557.6990396704 5712786.348722871)",footway,,0,,13.439,,,False,"[95632002, 430611390]",,,,4298771019,1108856325,,1,0,0.07441029838529653,0.0,0,0.0,0.0,0.6931471805599453,0.0,2.669932878989082,0.0,0.08835035704187172,0.0
654,654,,,"LINESTRING (699560.8165265213 5712806.671089666, 699561.4058513556 5712798.754708378)",footway,,0,,7.933,,,False,430611390,,,,4298771020,4298771019,,1,0,0.12605571662674905,0.0,0,0.0,0.0,0.6931471805599453,0.0,2.189752284719702,0.0,0.10772429593181712,0.0
655,655,,,"LINESTRING (698293.3395335196 5710995.491961475, 698291.7547046689 5711002.623386021)",primary,,0,1,7.3,30 mph,Regent Street,False,209690392,A4201,,,2047806082,25496587,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.1162555148025524,0.0,0.0,0.0
656,656,,,"LINESTRING (698293.3395335196 5710995.491961475, 698300.6609942155 5710997.303598854)",primary,,0,1,7.519,30 mph,Oxford Street,False,209692629,A40,,,2047806082,2198870645,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.1422989630607034,0.0,0.0,0.0
657,657,,,"LINESTRING (698293.3395335196 5710995.491961475, 698282.7451268795 5710993.162708693)",primary,,0,1,10.812999999999999,30 mph,Oxford Street,False,233067166,A40,,,2047806082,2198870618,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.469200619966383,0.0,0.0,0.0
658,658,,,"LINESTRING (698293.3395335196 5710995.491961475, 698296.0146411287 5710984.817600442)",primary,,0,2,10.995999999999999,30 mph,Regent Street,False,233070702,A4201,,,2047806082,2198870630,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.4845732608867626,0.0,0.0,0.0
659,659,,,"LINESTRING (698293.3395335196 5710995.491961475, 698296.2431838434 5710999.948168601)",footway,,0,,5.311,,,False,622158399,,,,2047806082,3693305990,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.8422941426021024,0.0,0.0,0.0
660,660,,,"LINESTRING (698293.3395335196 5710995.491961475, 698289.1825499872 5710989.683958564, 698287.1073057742 5710986.785653148)",footway,,0,,10.69,,,False,"[209690361, 622158399]",,,,2047806082,2198870634,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.458733775483977,0.0,0.0,0.0
661,661,,,"LINESTRING (698388.1720755183 5711020.077262761, 698414.615337407 5711026.099765296)",primary,,0,1,27.035,30 mph,Oxford Street,False,194259717,A40,,,2047806084,2047806102,,4,0,0.1479563528759016,0.0,0,0.0,0.0,1.6094379124341003,0.0,3.333453729575636,0.0,0.16430961863988144,0.0
662,662,,,"LINESTRING (698388.1720755183 5711020.077262761, 698378.7574924906 5711017.604632279)",primary,,0,1,9.703,30 mph,Oxford Street,False,209690397,A40,,,2047806084,2198881218,,2,0,0.20612181799443471,0.0,0,0.0,0.0,1.0986122886681098,0.0,2.3705240760022384,0.0,0.1577187307521037,0.0
663,663,,,"LINESTRING (698388.1720755183 5711020.077262761, 698386.1821812895 5711027.081477089)",secondary,,0,,7.276,30 mph,Great Portland Street,False,209691453,B506,,,2047806084,255566,,2,0,0.2748763056624519,0.0,0,0.0,0.0,1.0986122886681098,0.0,2.1133597598832967,0.0,0.17691074448442345,0.0
664,664,,,"LINESTRING (698810.6404454366 5711499.573406248, 698813.1004900874 5711496.18445414)",residential,,0,,4.1819999999999995,20 mph,Whitfield Street,False,70039739,,,,4252666501,25703180,,1,0,0.2391200382592061,0.0,2,0.4782400765184122,0.0,0.6931471805599453,1.0986122886681098,1.645191082139918,0.0,0.143381231333745,0.288807966490042
665,665,,,"LINESTRING (698810.6404454366 5711499.573406248, 698791.5226127468 5711525.983305367)",residential,,0,,32.556,20 mph,Whitfield Street,False,70039739,,,,4252666501,9791487,,4,0,0.12286521685710775,0.0,3,0.09214891264283084,0.0,1.6094379124341003,1.3862943611198906,3.513215684984048,0.0,0.15590232999393835,0.17065998632682425
666,666,,,"LINESTRING (698810.6404454366 5711499.573406248, 698815.3453119484 5711502.719765584)",service,,0,,5.646,,,False,425936629,,driveway,,4252666501,4252666506,,1,0,0.17711654268508678,0.0,2,0.3542330853701736,0.0,0.6931471805599453,1.0986122886681098,1.8940151699324026,0.0,0.12454468521756178,0.2508661485205207
667,667,,,"LINESTRING (698817.7502339748 5711499.673850134, 698813.1004900874 5711496.18445414)",service,,0,,5.7989999999999995,,,False,425936628,,driveway,,4252666500,25703180,,1,0,0.17244352474564578,0.0,2,0.3448870494912916,0.0,0.6931471805599453,1.0986122886681098,1.9167755425443225,0.0,0.1230658039508365,0.24788728798661328
668,668,,,"LINESTRING (698815.3453119484 5711502.719765584, 698810.6404454366 5711499.573406248)",service,,0,,5.646,,,False,425936629,,driveway,,4252666506,4252666501,,1,0,0.17711654268508678,0.0,2,0.3542330853701736,0.0,0.6931471805599453,1.0986122886681098,1.8940151699324026,0.0,0.12454468521756178,0.2508661485205207
669,669,,,"LINESTRING (698414.615337407 5711026.099765296, 698388.1720755183 5711020.077262761)",primary,,0,1,27.035,30 mph,Oxford Street,False,194259717,A40,,,2047806102,2047806084,,4,0,0.1479563528759016,0.0,0,0.0,0.0,1.6094379124341003,0.0,3.333453729575636,0.0,0.16430961863988144,0.0
670,670,,,"LINESTRING (698414.615337407 5711026.099765296, 698412.6224776667 5711028.02618467, 698410.433664007 5711029.81131978, 698408.202454295 5711030.726249096, 698404.6883962927 5711031.045392809)",unclassified,,0,,11.508,30 mph,Hills Place,False,4259294,,,,2047806102,25501940,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5263684395955948,0.0,0.0,0.0
671,671,,,"LINESTRING (698414.615337407 5711026.099765296, 698438.0558242365 5711030.913725614, 698460.0607762726 5711035.482352002, 698483.7384364959 5711039.559742418)",primary,,0,1,70.206,30 mph,Oxford Street,False,194259717,A40,,,2047806102,2414133930,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.265577084530363,0.0,0.0,0.0
672,672,,,"LINESTRING (698414.615337407 5711026.099765296, 698424.7474357585 5710980.373778761, 698423.5505616867 5710978.467391364, 698423.5095077725 5710977.207503505, 698424.7315651712 5710974.738724847)",unclassified,,0,,53.06100000000001,30 mph,Hills Place,False,"[474509289, 209691455]",,,,2047806102,4684520702,,3,529,0.05653870074065698,9.969657563935847,0,0.0,6.272877006546167,1.3862943611198906,0.0,3.9901130386424404,0.3431113296582861,0.11823701276231248,0.0
673,673,,,"LINESTRING (698349.7779546235 5711009.99105905, 698378.7574924906 5711017.604632279)",primary,,0,1,29.869,30 mph,Oxford Street,False,209690397,A40,,,2047806107,2198881218,,1,0,0.033479527269074966,0.0,0,0.0,0.0,0.6931471805599453,0.0,3.429752444079429,0.0,0.06877741964838291,0.0
674,674,,,"LINESTRING (698349.7779546235 5711009.99105905, 698315.3381523263 5711000.939379493, 698310.514414276 5710999.748689316)",primary,,0,1,40.451,30 mph,Oxford Street,False,209690397,A40,,,2047806107,2198870628,,3,0,0.07416380311982397,0.0,0,0.0,0.0,1.3862943611198906,0.0,3.7245120067426423,0.0,0.1266686871780663,0.0
675,675,,,"LINESTRING (698011.4944659597 5711737.659388384, 697999.3782732759 5711734.135444038)",footway,,0,,12.579,,,False,235991624,,,,2440661698,2440661701,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.6085244817166577,0.0,0.0,0.0
676,676,,,"LINESTRING (698011.4944659597 5711737.659388384, 698008.8571494038 5711745.785365678)",primary,,0,2,8.536,30 mph,Portland Place,False,241253346,A4201,,,2440661698,25495406,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.255074110322994,0.0,0.0,0.0
677,677,,,"LINESTRING (698011.4944659597 5711737.659388384, 698043.8491129968 5711637.892611982, 698045.2759996244 5711633.371743478)",primary,,0,2,109.531,30 mph,Portland Place,False,241253346,A4201,,,2440661698,2440655443,,1,4,0.009129835389067935,0.03651934155627174,5,0.04564917694533968,1.6094379124341003,0.6931471805599453,1.791759469228055,4.7052960245994075,0.07465188216593809,0.05013276994758276,0.16469249910108197
678,678,,,"LINESTRING (697999.3782732759 5711734.135444038, 697996.9304234072 5711742.034981848)",primary,,0,2,8.263,30 mph,Portland Place,False,138183909,A4201,,,2440661701,1514726033,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2260279702718906,0.0,0.0,0.0
679,679,,,"LINESTRING (697999.3782732759 5711734.135444038, 698011.4944659597 5711737.659388384)",footway,,0,,12.579,,,False,235991624,,,,2440661701,2440661698,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.6085244817166577,0.0,0.0,0.0
680,680,,,"LINESTRING (697999.3782732759 5711734.135444038, 698000.254476641 5711731.619680345, 698030.42779347 5711635.230747242)",primary,,0,2,103.58,30 mph,Portland Place,False,138183909,A4201,,,2440661701,2440655454,,2,0,0.01930874686232864,0.0,5,0.04827186715582158,0.0,1.0986122886681098,1.791759469228055,4.649952328759984,0.0,0.08040427558191311,0.16665266792279446
681,681,,,"LINESTRING (698005.7693704244 5711755.486096125, 698008.8571494038 5711745.785365678)",primary,,0,3,10.172,30 mph,Portland Place,False,241253347,A4201,,,2440661704,25495406,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.4134106480829303,0.0,0.0,0.0
682,682,,,"LINESTRING (698005.7693704244 5711755.486096125, 697999.3428290272 5711753.553852729, 697997.433470731 5711759.403259496, 697992.0442823906 5711757.767621784)",footway,,0,,18.453000000000007,,,False,"[581021928, 581021929, 235991622]",,,,2440661704,2440661715,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.9680012998156804,0.0,0.0,0.0
683,683,,,"LINESTRING (698005.7693704244 5711755.486096125, 698004.4583131975 5711759.354516319, 697999.3683708557 5711776.214986373, 697985.4739762463 5711820.926169906)",primary,,0,"['3', '2']",68.461,30 mph,Portland Place,False,"[241253347, 147997988]",A4201,,,2440661704,1685938672,,1,0,0.014606856458421585,0.0,1,0.014606856458421585,0.0,0.6931471805599453,0.6931471805599453,4.240765443987418,0.0,0.0556242796853958,0.07069069825739
684,684,,,"LINESTRING (697992.0442823906 5711757.767621784, 697973.8629849269 5711817.633559791)",primary,,0,2,62.515,30 mph,Portland Place,False,226108164,A4201,,,2440661715,1685938666,,0,0,0.0,0.0,1,0.015996160921378868,0.0,0.0,0.6931471805599453,4.1512760984754244,0.0,0.0,0.07221458252111385
685,685,,,"LINESTRING (697992.0442823906 5711757.767621784, 697996.9304234072 5711742.034981848)",primary,,0,2,16.46,30 mph,Portland Place,False,226108164,A4201,,,2440661715,1514726033,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.859912550411456,0.0,0.0,0.0
686,686,,,"LINESTRING (697992.0442823906 5711757.767621784, 697997.433470731 5711759.403259496, 697999.3428290272 5711753.553852729, 698005.7693704244 5711755.486096125)",footway,,0,,18.453,,,False,"[581021928, 581021929, 235991622]",,,,2440661715,2440661704,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.96800129981568,0.0,0.0,0.0
687,687,,,"LINESTRING (697919.8017886536 5710979.483429177, 697907.619720873 5711013.761167581)",secondary,,0,,36.346,30 mph,Vere Street,False,156155840,B406,,,1787464408,1684410058,,0,0,0.0,0.0,3,0.08254003191547901,0.0,0.0,1.3862943611198906,3.6202258107968883,0.0,0.0,0.1656154538687699
688,688,,,"LINESTRING (697919.8017886536 5710979.483429177, 697922.5609810709 5710980.70456674, 697965.7961840705 5710995.83128179)",footway,,0,,48.675,,Chapel Place,False,4259337,,,,1787464408,1684410052,,2,0,0.04108885464817669,0.0,3,0.061633281972265024,0.0,1.0986122886681098,1.3862943611198906,3.9055017884378804,0.0,0.0957306048588238,0.15351813242988574
689,689,,,"LINESTRING (697842.2431819339 5712314.484167928, 697831.7574524441 5712345.58777122)",footway,,0,,32.795,,,False,26789116,,,,293866270,293870989,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.5203128625523177,0.0,0.0,0.0
690,690,,,"LINESTRING (697842.2431819339 5712314.484167928, 697839.5328691473 5712311.850763034, 697840.184892965 5712305.996813529, 697842.6436774081 5712293.354058428, 697849.9726641258 5712263.942372414)",footway,,0,,52.815,,,False,26789116,,,,293866270,293870269,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.9855522387162616,0.0,0.0,0.0
